instance,n,number of cycles,covered squares,cpu_time (s),solution found
978157a2-47c5-4601-829a-a8b9bf148c9c.singles,5,18,8,0.001744504,True
9f1eb914-56a8-4408-a0c0-4e58754699b4.singles,5,41,6,0.121745705,True
6bed2a7a-886f-478d-95ad-4aa918a52710.singles,5,13,7,0.006620574,True
64dd4d81-129c-4fb4-be82-8bac4611b9b2.singles,5,7,8,0.057498937,True
3d94aec6-d5a7-412d-95ca-23386cfdbad0.singles,5,15,7,0.289851571,True
46417727-43d7-494c-a82e-e2ae0635c515.singles,5,21,7,0.004597207,True
dc5360e7-f772-4219-aaa2-5c62c6678bd3.singles,5,2,6,0.008753816,True
b5da88cf-0393-415d-a1e8-b4e3f41e2ec1.singles,5,24,8,0.021416412,True
d42e7b47-1c06-4dca-ab49-edcbdb0fa79d.singles,5,2,6,0.020834793,True
2f9f8188-5e1b-413c-951e-4d9ed48ffdb6.singles,5,9,7,0.04265401,True
d1f117e0-7a1b-4e99-87ba-3435eb0fb43f.singles,5,1,8,0.107364179,True
b29bc16b-9fd7-47d9-aaec-7cb3bdf55541.singles,5,4,6,0.237946283,True
b9a279ef-9420-4a14-8742-5047ecf69971.singles,5,20,7,0.005310465,True
445a15ec-15e3-40ba-bbac-507c3d7f6c88.singles,5,9,7,0.041125145,True
ce6a6b64-e482-4590-b5b9-e99344458959.singles,5,13,7,0.004505095,True
21341361-5266-427d-be26-acea2234b685.singles,5,12,7,0.007734935,True
e90c8560-2ea7-4204-97f2-878e54ab7aaf.singles,5,10,7,0.023952446,True
baf16232-ef22-4b4b-bce3-540d7afb81df.singles,5,58,6,3.638177169,True
2c463e6e-5a71-4bfd-936a-0b0c2782299a.singles,5,8,7,0.022366753,True
b19e72c7-6ad0-4a4e-838b-df62b0cd217c.singles,5,16,7,0.004240679,True
99732294-5c5f-445d-8258-f011a3670540.singles,5,5,6,3.174538591,True
8cd1b369-4ac7-4d25-aebf-c9420b02d22e.singles,5,38,7,0.030551451,True
1438da7e-e26e-49f2-8ba2-3f9238acaab0.singles,5,4,7,0.004233365,True
52d105d1-3bc3-4d98-b991-2b1f09b68b86.singles,5,9,7,3.615113413,True
71ca97e6-aafe-473c-9cac-48f69a546075.singles,5,16,7,0.024973763,True
c53d8b5e-fb04-4351-9909-dba5e13ba9ea.singles,5,91,7,0.264699862,True
d00272c6-3e6d-4558-9b66-3d81a8b1b387.singles,5,12,7,0.027036958,True
a80bb8ef-382a-490c-938a-8e4aeb886924.singles,5,18,7,0.004109611,True
bde130f8-bd11-4c7b-a87f-36a63ef1d079.singles,5,40,7,0.814379058,True
6a6afe29-f518-44fc-ad6c-11a6c1ec8ed0.singles,5,12,7,0.009905639,True
fa5694af-dca7-4a1a-93be-7f1ee31be79c.singles,5,0,6,0.047778216,True
3179db0c-bbef-41a0-81a4-cb0ea1d1fef5.singles,5,24,7,0.022564617,True
abdf5942-ca09-4a7a-aedb-29e948f0f418.singles,5,13,7,0.010117525,True
93df24fe-3f3b-46b5-ba20-645055d40e42.singles,5,76,7,0.047495519,True
e02e463b-0933-4cde-a9f9-f668d661c46a.singles,5,13,8,0.004652161,True
e03cd3b0-349a-4772-99e6-d1e6314f7744.singles,5,4,8,0.001608598,True
c96f4c7c-177f-4aae-8e47-c4c5afe4d0eb.singles,5,59,8,0.163737679,True
950ed691-bd20-4dc4-a456-e10acefc3b37.singles,5,13,7,0.003270579,True
ccb4e248-b379-4c6a-8592-1d6d794c4806.singles,5,122,6,8.509663344,True
d755dd61-d64f-4054-a59f-566110af0a39.singles,5,26,6,5.931519371,True
fb0f3428-52fe-4f41-9f2f-173fe56b24b7.singles,5,25,7,0.011302436,True
14fd7b30-23a7-4456-af96-f46f0bad0391.singles,5,8,7,0.007550489,True
d20a67b1-c9d4-432a-b6c6-306b93028986.singles,5,23,7,0.01017768,True
ff966d8f-2f61-4c1d-a199-4c71ee8df7e0.singles,5,29,7,0.491965463,True
a8282953-3814-425a-8288-c0f4ecdc1005.singles,5,15,7,0.051669651,True
ee6c5f47-896d-4359-b158-68fd273cec01.singles,5,15,6,2.001368023,True
29ec4157-dfee-46a0-9683-7b43029cd25b.singles,5,41,7,0.673453583,True
c6ac05cc-8239-483e-949c-b0cd550e1ac2.singles,5,92,7,0.006527839,True
6c7bb89e-7f3d-4e4b-97a0-3dca5a15435d.singles,5,2,8,0.002757695,True
0dc3ad2b-1e64-4312-b3fd-9dd11533e8fb.singles,5,7,7,4.957559469,True
54274951-4255-4daf-985b-0229b6cc25bf.singles,5,7,7,0.024268748,True
82bd11b6-d103-43c4-9d69-2f2d44f153ac.singles,5,62,8,0.001724836,True
b4ecb8f6-0316-42f2-8bc4-d82ec93c7a86.singles,5,16,8,0.029039068,True
